#node	identifier	category	term ID	term description
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0005576	Extracellular region
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0005615	Extracellular space
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0005622	Intracellular
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0005634	Nucleus
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0005730	Nucleolus
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0005737	Cytoplasm
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0005764	Lysosome
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0005765	Lysosomal membrane
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0005773	Vacuole
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0005774	Vacuolar membrane
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0005829	Cytosol
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0005853	Eukaryotic translation elongation factor 1 complex
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0005856	Cytoskeleton
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0005886	Plasma membrane
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0005938	Cell cortex
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0012505	Endomembrane system
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0015629	Actin cytoskeleton
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0016020	Membrane
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0030141	Secretory granule
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0030863	Cortical cytoskeleton
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0030864	Cortical actin cytoskeleton
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0031090	Organelle membrane
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0031252	Cell leading edge
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0031253	Cell projection membrane
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0031256	Leading edge membrane
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0031410	Cytoplasmic vesicle
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0031981	Nuclear lumen
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0031982	Vesicle
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0031983	Vesicle lumen
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0032587	Ruffle membrane
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0032991	Protein-containing complex
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0034774	Secretory granule lumen
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0042995	Cell projection
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0043226	Organelle
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0043229	Intracellular organelle
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0043230	Extracellular organelle
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0043233	Organelle lumen
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0060205	Cytoplasmic vesicle lumen
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0065010	Extracellular membrane-bounded organelle
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0070062	Extracellular exosome
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0071944	Cell periphery
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0097708	Intracellular vesicle
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0098552	Side of membrane
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0098562	Cytoplasmic side of membrane
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0098574	Cytoplasmic side of lysosomal membrane
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0098588	Bounding membrane of organelle
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0098590	Plasma membrane region
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0098852	Lytic vacuole membrane
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0099503	Secretory vesicle
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0101002	ficolin-1-rich granule
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:0120025	Plasma membrane bounded cell projection
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:1903561	Extracellular vesicle
EEF1A1	9606.ENSP00000339063	COMPARTMENTS	GOCC:1904813	ficolin-1-rich granule lumen
EEF1A1	9606.ENSP00000339063	Monarch	EFO:0004503	Hematological measurement
EEF1A1	9606.ENSP00000339063	Monarch	EFO:0005192	Red blood cell distribution width
EEF1A1	9606.ENSP00000339063	UniProt Keywords	KW-0007	Acetylation
EEF1A1	9606.ENSP00000339063	UniProt Keywords	KW-0025	Alternative splicing
EEF1A1	9606.ENSP00000339063	UniProt Keywords	KW-0251	Elongation factor
EEF1A1	9606.ENSP00000339063	UniProt Keywords	KW-0342	GTP-binding
EEF1A1	9606.ENSP00000339063	UniProt Keywords	KW-0472	Membrane
EEF1A1	9606.ENSP00000339063	UniProt Keywords	KW-0488	Methylation
EEF1A1	9606.ENSP00000339063	UniProt Keywords	KW-0539	Nucleus
EEF1A1	9606.ENSP00000339063	UniProt Keywords	KW-0547	Nucleotide-binding
EEF1A1	9606.ENSP00000339063	UniProt Keywords	KW-0597	Phosphoprotein
EEF1A1	9606.ENSP00000339063	UniProt Keywords	KW-0648	Protein biosynthesis
EEF1A1	9606.ENSP00000339063	UniProt Keywords	KW-0804	Transcription
EEF1A1	9606.ENSP00000339063	UniProt Keywords	KW-0805	Transcription regulation
EEF1A1	9606.ENSP00000339063	UniProt Keywords	KW-0832	Ubl conjugation
EEF1A1	9606.ENSP00000339063	UniProt Keywords	KW-0963	Cytoplasm
EEF1A1	9606.ENSP00000339063	UniProt Keywords	KW-1003	Cell membrane
EEF1A1	9606.ENSP00000339063	InterPro	IPR000795	Translational (tr)-type GTP-binding domain
EEF1A1	9606.ENSP00000339063	InterPro	IPR004160	Translation elongation factor EFTu/EF1A, C-terminal
EEF1A1	9606.ENSP00000339063	InterPro	IPR004161	Translation elongation factor EFTu-like, domain 2
EEF1A1	9606.ENSP00000339063	InterPro	IPR004539	Translation elongation factor EF1A, eukaryotic/archaeal
EEF1A1	9606.ENSP00000339063	InterPro	IPR009000	Translation protein, beta-barrel domain superfamily
EEF1A1	9606.ENSP00000339063	InterPro	IPR009001	Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal
EEF1A1	9606.ENSP00000339063	InterPro	IPR027417	P-loop containing nucleoside triphosphate hydrolase
EEF1A1	9606.ENSP00000339063	InterPro	IPR031157	Tr-type G domain, conserved site
ESPN	9606.ENSP00000496593	GO Process	GO:0003008	System process
ESPN	9606.ENSP00000496593	GO Process	GO:0006996	Organelle organization
ESPN	9606.ENSP00000496593	GO Process	GO:0007010	Cytoskeleton organization
ESPN	9606.ENSP00000496593	GO Process	GO:0007015	Actin filament organization
ESPN	9606.ENSP00000496593	GO Process	GO:0007600	Sensory perception
ESPN	9606.ENSP00000496593	GO Process	GO:0007605	Sensory perception of sound
ESPN	9606.ENSP00000496593	GO Process	GO:0009987	Cellular process
ESPN	9606.ENSP00000496593	GO Process	GO:0016043	Cellular component organization
ESPN	9606.ENSP00000496593	GO Process	GO:0022607	Cellular component assembly
ESPN	9606.ENSP00000496593	GO Process	GO:0030029	Actin filament-based process
ESPN	9606.ENSP00000496593	GO Process	GO:0030030	Cell projection organization
ESPN	9606.ENSP00000496593	GO Process	GO:0030031	Cell projection assembly
ESPN	9606.ENSP00000496593	GO Process	GO:0030033	Microvillus assembly
ESPN	9606.ENSP00000496593	GO Process	GO:0030034	Microvillar actin bundle assembly
ESPN	9606.ENSP00000496593	GO Process	GO:0030036	Actin cytoskeleton organization
ESPN	9606.ENSP00000496593	GO Process	GO:0030046	Parallel actin filament bundle assembly
ESPN	9606.ENSP00000496593	GO Process	GO:0032501	Multicellular organismal process
ESPN	9606.ENSP00000496593	GO Process	GO:0032528	Microvillus organization
ESPN	9606.ENSP00000496593	GO Process	GO:0044085	Cellular component biogenesis
ESPN	9606.ENSP00000496593	GO Process	GO:0050877	Nervous system process
ESPN	9606.ENSP00000496593	GO Process	GO:0050954	Sensory perception of mechanical stimulus
ESPN	9606.ENSP00000496593	GO Process	GO:0051017	Actin filament bundle assembly
ESPN	9606.ENSP00000496593	GO Process	GO:0061572	Actin filament bundle organization
ESPN	9606.ENSP00000496593	GO Process	GO:0071840	Cellular component organization or biogenesis
ESPN	9606.ENSP00000496593	GO Process	GO:0097435	Supramolecular fiber organization
ESPN	9606.ENSP00000496593	GO Process	GO:0120031	Plasma membrane bounded cell projection assembly
ESPN	9606.ENSP00000496593	GO Process	GO:0120036	Plasma membrane bounded cell projection organization
ESPN	9606.ENSP00000496593	GO Function	GO:0003779	Actin binding
ESPN	9606.ENSP00000496593	GO Function	GO:0005488	Binding
ESPN	9606.ENSP00000496593	GO Function	GO:0005515	Protein binding
ESPN	9606.ENSP00000496593	GO Function	GO:0008092	Cytoskeletal protein binding
ESPN	9606.ENSP00000496593	GO Function	GO:0017124	SH3 domain binding
ESPN	9606.ENSP00000496593	GO Function	GO:0019904	Protein domain specific binding
ESPN	9606.ENSP00000496593	GO Function	GO:0044877	Protein-containing complex binding
ESPN	9606.ENSP00000496593	GO Function	GO:0051015	Actin filament binding
ESPN	9606.ENSP00000496593	GO Component	GO:0005622	Intracellular anatomical structure
ESPN	9606.ENSP00000496593	GO Component	GO:0005737	Cytoplasm
ESPN	9606.ENSP00000496593	GO Component	GO:0005856	Cytoskeleton
ESPN	9606.ENSP00000496593	GO Component	GO:0005884	Actin filament
ESPN	9606.ENSP00000496593	GO Component	GO:0005902	Microvillus
ESPN	9606.ENSP00000496593	GO Component	GO:0005903	Brush border
ESPN	9606.ENSP00000496593	GO Component	GO:0015629	Actin cytoskeleton
ESPN	9606.ENSP00000496593	GO Component	GO:0031941	Filamentous actin
ESPN	9606.ENSP00000496593	GO Component	GO:0032420	Stereocilium
ESPN	9606.ENSP00000496593	GO Component	GO:0032421	Stereocilium bundle
ESPN	9606.ENSP00000496593	GO Component	GO:0032426	Stereocilium tip
ESPN	9606.ENSP00000496593	GO Component	GO:0032991	Protein-containing complex
ESPN	9606.ENSP00000496593	GO Component	GO:0042995	Cell projection
ESPN	9606.ENSP00000496593	GO Component	GO:0043005	Neuron projection
ESPN	9606.ENSP00000496593	GO Component	GO:0043226	Organelle
ESPN	9606.ENSP00000496593	GO Component	GO:0043228	Non-membrane-bounded organelle
ESPN	9606.ENSP00000496593	GO Component	GO:0043229	Intracellular organelle
ESPN	9606.ENSP00000496593	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
ESPN	9606.ENSP00000496593	GO Component	GO:0098858	Actin-based cell projection
ESPN	9606.ENSP00000496593	GO Component	GO:0098862	Cluster of actin-based cell projections
ESPN	9606.ENSP00000496593	GO Component	GO:0099080	Supramolecular complex
ESPN	9606.ENSP00000496593	GO Component	GO:0099081	Supramolecular polymer
ESPN	9606.ENSP00000496593	GO Component	GO:0099512	Supramolecular fiber
ESPN	9606.ENSP00000496593	GO Component	GO:0099513	Polymeric cytoskeletal fiber
ESPN	9606.ENSP00000496593	GO Component	GO:0110165	Cellular anatomical entity
ESPN	9606.ENSP00000496593	GO Component	GO:0120025	Plasma membrane bounded cell projection
ESPN	9606.ENSP00000496593	STRING clusters	CL:24808	Mixed, incl. Sensory processing of sound by outer hair cells of the cochlea, and Hemolytic anemia
ESPN	9606.ENSP00000496593	STRING clusters	CL:24809	Mixed, incl. Sensory processing of sound by outer hair cells of the cochlea, and Brush border assembly
ESPN	9606.ENSP00000496593	STRING clusters	CL:24812	Mixed, incl. Sensory processing of sound by outer hair cells of the cochlea, and Brush border assembly
ESPN	9606.ENSP00000496593	STRING clusters	CL:24813	Mixed, incl. Sensory processing of sound by outer hair cells of the cochlea, and Brush border assembly
ESPN	9606.ENSP00000496593	STRING clusters	CL:24814	Sensory processing of sound by outer hair cells of the cochlea, and Brush border assembly
ESPN	9606.ENSP00000496593	STRING clusters	CL:24816	Stereocilium, and Xin repeat
ESPN	9606.ENSP00000496593	STRING clusters	CL:24857	Sensory processing of sound by outer hair cells of the cochlea
ESPN	9606.ENSP00000496593	STRING clusters	CL:24875	Autosomal recessive nonsyndromic deafness 30, and Twinfilin
ESPN	9606.ENSP00000496593	Reactome	HSA-9659379	Sensory processing of sound
ESPN	9606.ENSP00000496593	Reactome	HSA-9662360	Sensory processing of sound by inner hair cells of the cochlea
ESPN	9606.ENSP00000496593	Reactome	HSA-9662361	Sensory processing of sound by outer hair cells of the cochlea
ESPN	9606.ENSP00000496593	Reactome	HSA-9709957	Sensory Perception
ESPN	9606.ENSP00000496593	DISEASES	DOID:0050155	Sensory system disease
ESPN	9606.ENSP00000496593	DISEASES	DOID:0050177	Monogenic disease
ESPN	9606.ENSP00000496593	DISEASES	DOID:0050563	Nonsyndromic deafness
ESPN	9606.ENSP00000496593	DISEASES	DOID:0050565	Autosomal recessive nonsyndromic deafness
ESPN	9606.ENSP00000496593	DISEASES	DOID:0050737	Autosomal recessive disease
ESPN	9606.ENSP00000496593	DISEASES	DOID:0050739	Autosomal genetic disease
ESPN	9606.ENSP00000496593	DISEASES	DOID:0110494	Autosomal recessive nonsyndromic deafness 36
ESPN	9606.ENSP00000496593	DISEASES	DOID:10584	Retinitis pigmentosa
ESPN	9606.ENSP00000496593	DISEASES	DOID:2742	Auditory system disease
ESPN	9606.ENSP00000496593	DISEASES	DOID:4	Disease
ESPN	9606.ENSP00000496593	DISEASES	DOID:5614	Eye disease
ESPN	9606.ENSP00000496593	DISEASES	DOID:5679	Retinal disease
ESPN	9606.ENSP00000496593	DISEASES	DOID:630	Genetic disease
ESPN	9606.ENSP00000496593	DISEASES	DOID:7	Disease of anatomical entity
ESPN	9606.ENSP00000496593	DISEASES	DOID:8466	Retinal degeneration
ESPN	9606.ENSP00000496593	DISEASES	DOID:863	Nervous system disease
ESPN	9606.ENSP00000496593	DISEASES	DOID:9799	Eye degenerative disease
ESPN	9606.ENSP00000496593	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
ESPN	9606.ENSP00000496593	TISSUES	BTO:0000042	Animal
ESPN	9606.ENSP00000496593	TISSUES	BTO:0000080	Male reproductive gland
ESPN	9606.ENSP00000496593	TISSUES	BTO:0000081	Reproductive system
ESPN	9606.ENSP00000496593	TISSUES	BTO:0000082	Male reproductive system
ESPN	9606.ENSP00000496593	TISSUES	BTO:0000083	Female reproductive system
ESPN	9606.ENSP00000496593	TISSUES	BTO:0000254	Female reproductive gland
ESPN	9606.ENSP00000496593	TISSUES	BTO:0000522	Gland
ESPN	9606.ENSP00000496593	TISSUES	BTO:0000534	Gonad
ESPN	9606.ENSP00000496593	TISSUES	BTO:0000720	Plant form
ESPN	9606.ENSP00000496593	TISSUES	BTO:0001084	Plantlet
ESPN	9606.ENSP00000496593	TISSUES	BTO:0001188	Root
ESPN	9606.ENSP00000496593	TISSUES	BTO:0001192	Rootlet
ESPN	9606.ENSP00000496593	TISSUES	BTO:0001363	Testis
ESPN	9606.ENSP00000496593	TISSUES	BTO:0001461	Whole plant
ESPN	9606.ENSP00000496593	TISSUES	BTO:0001481	Plant
ESPN	9606.ENSP00000496593	TISSUES	BTO:0001488	Endocrine gland
ESPN	9606.ENSP00000496593	TISSUES	BTO:0001489	Whole body
ESPN	9606.ENSP00000496593	TISSUES	BTO:0003091	Urogenital system
ESPN	9606.ENSP00000496593	TISSUES	BTO:0003096	Internal male genital organ
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0005622	Intracellular
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0005856	Cytoskeleton
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0005884	Actin filament
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0005902	Microvillus
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0005903	Brush border
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0015629	Actin cytoskeleton
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0031941	Filamentous actin
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0032420	Stereocilium
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0032421	Stereocilium bundle
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0032426	Stereocilium tip
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0032432	Actin filament bundle
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0032991	Protein-containing complex
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0042995	Cell projection
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0043005	Neuron projection
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0043226	Organelle
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0043229	Intracellular organelle
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0097516	Microvillar actin bundle
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0097518	Parallel actin filament bundle
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0098858	Actin-based cell projection
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0098859	Actin filament bundle of actin-based cell projection
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0098862	Cluster of actin-based cell projections
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0099080	Supramolecular complex
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0099081	Supramolecular polymer
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0099512	Supramolecular fiber
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0099513	Polymeric cytoskeletal fiber
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
ESPN	9606.ENSP00000496593	COMPARTMENTS	GOCC:0120025	Plasma membrane bounded cell projection
ESPN	9606.ENSP00000496593	Monarch	EFO:0005671	Smoking behaviour measurement
ESPN	9606.ENSP00000496593	Monarch	EFO:0006527	Smoking status measurement
ESPN	9606.ENSP00000496593	Monarch	EFO:0007117	Carotid artery intima media thickness
ESPN	9606.ENSP00000496593	Monarch	EFO:0007716	Carotid artery measurement
ESPN	9606.ENSP00000496593	Monarch	EFO:0007717	Carotid artery geometry measurement
ESPN	9606.ENSP00000496593	Monarch	HP:0000118	Phenotypic abnormality
ESPN	9606.ENSP00000496593	Monarch	HP:0000152	Abnormality of head or neck
ESPN	9606.ENSP00000496593	Monarch	HP:0000153	Abnormality of the mouth
ESPN	9606.ENSP00000496593	Monarch	HP:0000163	Abnormal oral cavity morphology
ESPN	9606.ENSP00000496593	Monarch	HP:0000164	Abnormality of the dentition
ESPN	9606.ENSP00000496593	Monarch	HP:0000234	Abnormality of the head
ESPN	9606.ENSP00000496593	Monarch	HP:0000271	Abnormality of the face
ESPN	9606.ENSP00000496593	Monarch	HP:0000359	Abnormality of the inner ear
ESPN	9606.ENSP00000496593	Monarch	HP:0000364	Hearing abnormality
ESPN	9606.ENSP00000496593	Monarch	HP:0000365	Hearing impairment
ESPN	9606.ENSP00000496593	Monarch	HP:0000375	Abnormal cochlea morphology
ESPN	9606.ENSP00000496593	Monarch	HP:0000407	Sensorineural hearing impairment
ESPN	9606.ENSP00000496593	Monarch	HP:0000478	Abnormality of the eye
ESPN	9606.ENSP00000496593	Monarch	HP:0000504	Abnormality of vision
ESPN	9606.ENSP00000496593	Monarch	HP:0000505	Visual impairment
ESPN	9606.ENSP00000496593	Monarch	HP:0000512	Abnormal electroretinogram
ESPN	9606.ENSP00000496593	Monarch	HP:0000517	Abnormal lens morphology
ESPN	9606.ENSP00000496593	Monarch	HP:0000518	Cataract
ESPN	9606.ENSP00000496593	Monarch	HP:0000525	Abnormality iris morphology
ESPN	9606.ENSP00000496593	Monarch	HP:0000539	Abnormality of refraction
ESPN	9606.ENSP00000496593	Monarch	HP:0000540	Hypermetropia
ESPN	9606.ENSP00000496593	Monarch	HP:0000553	Abnormal uvea morphology
ESPN	9606.ENSP00000496593	Monarch	HP:0000572	Visual loss
ESPN	9606.ENSP00000496593	Monarch	HP:0000575	Scotoma
ESPN	9606.ENSP00000496593	Monarch	HP:0000598	Abnormality of the ear
ESPN	9606.ENSP00000496593	Monarch	HP:0000662	Nyctalopia
ESPN	9606.ENSP00000496593	Monarch	HP:0000682	Abnormal dental enamel morphology
ESPN	9606.ENSP00000496593	Monarch	HP:0000707	Abnormality of the nervous system
ESPN	9606.ENSP00000496593	Monarch	HP:0000708	Behavioral abnormality
ESPN	9606.ENSP00000496593	Monarch	HP:0000716	Depression
ESPN	9606.ENSP00000496593	Monarch	HP:0000738	Hallucinations
ESPN	9606.ENSP00000496593	Monarch	HP:0000739	Anxiety
ESPN	9606.ENSP00000496593	Monarch	HP:0000924	Abnormality of the skeletal system
ESPN	9606.ENSP00000496593	Monarch	HP:0001123	Visual field defect
ESPN	9606.ENSP00000496593	Monarch	HP:0001249	Intellectual disability
